video_filename,matched_music_filename,match_rank,video_score_rhythm,target_volume_from_emotion,music_score_tempo,music_score_volume,video_emotion,score_difference
ACCEDE09396.mp4,14451.mp3,1,0.5681159420289855,0.5,0.5555555555555556,0.5056552274949188,neutral,0.00910780698417435
ACCEDE09396.mp4,14443.mp3,2,0.5681159420289855,0.5,0.5555555555555556,0.483279900261794,neutral,0.014640243105817963
ACCEDE09396.mp4,14440.mp3,3,0.5681159420289855,0.5,0.5263157894736842,0.5062103732059737,neutral,0.024005262880637535
ACCEDE09369.mp4,14753.mp3,1,0.6289855072463768,0.5,0.625,0.5344507550933786,neutral,0.019218131169877695
ACCEDE09369.mp4,14451.mp3,2,0.6289855072463768,0.5,0.5555555555555556,0.5056552274949188,neutral,0.03954258959286999
ACCEDE09369.mp4,15017.mp3,3,0.6289855072463768,0.5,0.7142857142857143,0.4994127654450633,neutral,0.0429437207971371
ACCEDE09341.mp4,14418.mp3,1,0.5797101449275363,0.2,0.588235294117647,0.2013079130113277,sad,0.004916531100719199
ACCEDE09341.mp4,14419.mp3,2,0.5797101449275363,0.2,0.588235294117647,0.2020825367346405,sad,0.005303842962375599
ACCEDE09341.mp4,14416.mp3,3,0.5797101449275363,0.2,0.588235294117647,0.1969185386201131,sad,0.005803305284998811
ACCEDE09427.mp4,14385.mp3,1,0.4057971014492754,0.5,0.4166666666666666,0.538043497557525,neutral,0.024456531387458097
ACCEDE09427.mp4,14608.mp3,2,0.4057971014492754,0.5,0.4545454545454545,0.4946957305621881,neutral,0.027026311266995506
ACCEDE09427.mp4,14481.mp3,3,0.4057971014492754,0.5,0.4545454545454545,0.4929231176584475,neutral,0.0279126177188658
ACCEDE09433.mp4,15040.mp3,1,0.4608695652173913,0.2,0.4545454545454545,0.1954393271322365,sad,0.0054423917698501745
ACCEDE09433.mp4,14748.mp3,2,0.4608695652173913,0.2,0.4761904761904761,0.1917248348512559,sad,0.01179803806091445
ACCEDE09433.mp4,14747.mp3,3,0.4608695652173913,0.2,0.4761904761904761,0.1892663434793178,sad,0.0130272837468835
ACCEDE09355.mp4,14418.mp3,1,0.5884057971014492,0.2,0.588235294117647,0.2013079130113277,sad,0.0007392079975649807
ACCEDE09355.mp4,14419.mp3,2,0.5884057971014492,0.2,0.588235294117647,0.2020825367346405,sad,0.001126519859221381
ACCEDE09355.mp4,14416.mp3,3,0.5884057971014492,0.2,0.588235294117647,0.1969185386201131,sad,0.001625982181844593
ACCEDE09432.mp4,14483.mp3,1,0.4985507246376812,0.5,0.4761904761904761,0.5098767138293361,neutral,0.01611848113827058
ACCEDE09432.mp4,14440.mp3,2,0.4985507246376812,0.5,0.5263157894736842,0.5062103732059737,neutral,0.016987719020988362
ACCEDE09432.mp4,14755.mp3,3,0.4985507246376812,0.5,0.5263157894736842,0.509784158568504,neutral,0.018774611702253502
ACCEDE09354.mp4,14380.mp3,1,0.6463768115942029,0.2,0.625,0.2028314041997932,sad,0.012104107896998048
ACCEDE09354.mp4,14374.mp3,2,0.6463768115942029,0.2,0.625,0.1957739571465503,sad,0.012801427223826309
ACCEDE09354.mp4,14376.mp3,3,0.6463768115942029,0.2,0.625,0.2054545156967956,sad,0.013415663645499246
ACCEDE09340.mp4,14561.mp3,1,0.4231884057971014,0.2,0.4347826086956521,0.2026861593477044,sad,0.007140181123127559
ACCEDE09340.mp4,14582.mp3,2,0.4231884057971014,0.2,0.4166666666666666,0.2091797410426619,sad,0.007850740086548347
ACCEDE09340.mp4,14583.mp3,3,0.4231884057971014,0.2,0.4166666666666666,0.2106837795190114,sad,0.008602759324723097
ACCEDE09426.mp4,15023.mp3,1,0.3246376811594202,0.5,0.3448275862068965,0.4910656314566214,neutral,0.01456213679542745
ACCEDE09426.mp4,15022.mp3,2,0.3246376811594202,0.5,0.3448275862068965,0.4886632834616103,neutral,0.015763310792933
ACCEDE09426.mp4,14762.mp3,3,0.3246376811594202,0.5,0.3571428571428571,0.5107867786095391,neutral,0.02164597729648801
ACCEDE09368.mp4,14853.mp3,1,0.5768115942028985,1.0,0.5263157894736842,1.0,angry,0.025247902364607167
ACCEDE09368.mp4,14852.mp3,2,0.5768115942028985,1.0,0.5263157894736842,0.964890642439718,angry,0.042802581144748164
ACCEDE09368.mp4,14854.mp3,3,0.5768115942028985,1.0,0.5263157894736842,0.9584280054253398,angry,0.04603389965193727
ACCEDE09397.mp4,14863.mp3,1,0.8144927536231884,0.8,0.7142857142857143,0.828902617411589,happy,0.06455482837453153
ACCEDE09397.mp4,14864.mp3,2,0.8144927536231884,0.8,0.7142857142857143,0.8506853183896134,happy,0.07544617886354371
ACCEDE09397.mp4,14865.mp3,3,0.8144927536231884,0.8,0.7142857142857143,0.8654131897573463,happy,0.08281011454741016
ACCEDE09383.mp4,14762.mp3,1,0.4,0.5,0.3571428571428571,0.5107867786095391,neutral,0.026821960733341033
ACCEDE09383.mp4,14385.mp3,2,0.4,0.5,0.4166666666666666,0.538043497557525,neutral,0.02735508211209578
ACCEDE09383.mp4,14608.mp3,3,0.4,0.5,0.4545454545454545,0.4946957305621881,neutral,0.02992486199163319
ACCEDE09630.mp4,14863.mp3,1,0.6695652173913044,0.8,0.7142857142857143,0.828902617411589,happy,0.03681155715299944
ACCEDE09630.mp4,14864.mp3,2,0.6695652173913044,0.8,0.7142857142857143,0.8506853183896134,happy,0.04770290764201163
ACCEDE09630.mp4,14865.mp3,3,0.6695652173913044,0.8,0.7142857142857143,0.8654131897573463,happy,0.05506684332587808
ACCEDE09624.mp4,14753.mp3,1,0.6405797101449275,0.5,0.625,0.5344507550933786,neutral,0.02501523261915306
ACCEDE09624.mp4,15017.mp3,2,0.6405797101449275,0.5,0.7142857142857143,0.4994127654450633,neutral,0.03714661934786173
ACCEDE09624.mp4,15015.mp3,3,0.6405797101449275,0.5,0.7142857142857143,0.4989092251772968,neutral,0.03739838948174498
ACCEDE09618.mp4,15017.mp3,1,0.6666666666666666,0.5,0.7142857142857143,0.4994127654450633,neutral,0.024103141086992186
ACCEDE09618.mp4,15015.mp3,2,0.6666666666666666,0.5,0.7142857142857143,0.4989092251772968,neutral,0.024354911220875436
ACCEDE09618.mp4,15020.mp3,3,0.6666666666666666,0.5,0.7142857142857143,0.4975193474820037,neutral,0.025049850068521978
ACCEDE09744.mp4,14760.mp3,1,0.672463768115942,0.6,0.6666666666666666,0.5565485404466315,surprise,0.024624280501321927
ACCEDE09744.mp4,14751.mp3,2,0.672463768115942,0.6,0.625,0.5967053811905105,surprise,0.02537919346271572
ACCEDE09744.mp4,14752.mp3,3,0.672463768115942,0.6,0.625,0.5880526413776479,surprise,0.029705563369147037
ACCEDE09750.mp4,15041.mp3,1,0.8318840579710145,0.2,0.8333333333333333,0.2559694145441058,sad,0.028709344953212285
ACCEDE09750.mp4,15042.mp3,2,0.8318840579710145,0.2,0.8333333333333333,0.3075250180017929,sad,0.054487146682055815
ACCEDE09750.mp4,15043.mp3,3,0.8318840579710145,0.2,0.8333333333333333,0.3443560954626204,sad,0.07290268541246958
ACCEDE09778.mp4,14380.mp3,1,0.7391304347826088,0.2,0.625,0.2028314041997932,sad,0.058480919491200975
ACCEDE09778.mp4,14374.mp3,2,0.7391304347826088,0.2,0.625,0.1957739571465503,sad,0.059178238818029236
ACCEDE09778.mp4,14376.mp3,3,0.7391304347826088,0.2,0.625,0.2054545156967956,sad,0.05979247523970217
ACCEDE09787.mp4,15023.mp3,1,0.2347826086956521,0.5,0.3448275862068965,0.4910656314566214,neutral,0.05948967302731151
ACCEDE09787.mp4,15022.mp3,2,0.2347826086956521,0.5,0.3448275862068965,0.4886632834616103,neutral,0.06069084702481706
ACCEDE09787.mp4,14762.mp3,3,0.2347826086956521,0.5,0.3571428571428571,0.5107867786095391,neutral,0.06657351352837207
ACCEDE09793.mp4,15041.mp3,1,0.8753623188405797,0.2,0.8333333333333333,0.2559694145441058,sad,0.04899920002567612
ACCEDE09793.mp4,15042.mp3,2,0.8753623188405797,0.2,0.8333333333333333,0.3075250180017929,sad,0.07477700175451965
ACCEDE09793.mp4,15043.mp3,3,0.8753623188405797,0.2,0.8333333333333333,0.3443560954626204,sad,0.09319254048493342
ACCEDE09546.mp4,14692.mp3,1,0.8260869565217391,0.5,0.7692307692307692,0.5035889034187518,neutral,0.030222545354860908
ACCEDE09546.mp4,14693.mp3,2,0.8260869565217391,0.5,0.7692307692307692,0.4499515500080926,neutral,0.05345231864143868
ACCEDE09546.mp4,14492.mp3,3,0.8260869565217391,0.5,0.9090909090909092,0.471797905959681,neutral,0.05560302330474451
ACCEDE09234.mp4,14861.mp3,1,0.2579710144927536,0.8,0.303030303030303,0.8127951522664333,happy,0.028927220401991305
ACCEDE09234.mp4,14862.mp3,2,0.2579710144927536,0.8,0.303030303030303,0.8148029323523147,happy,0.02993111044493202
ACCEDE09234.mp4,14859.mp3,3,0.2579710144927536,0.8,0.4166666666666666,0.8250334481911956,happy,0.09186455018255427
ACCEDE09552.mp4,14753.mp3,1,0.6492753623188405,0.5,0.625,0.5344507550933786,neutral,0.029363058706109557
ACCEDE09552.mp4,15017.mp3,2,0.6492753623188405,0.5,0.7142857142857143,0.4994127654450633,neutral,0.032798793260905235
ACCEDE09552.mp4,15015.mp3,3,0.6492753623188405,0.5,0.7142857142857143,0.4989092251772968,neutral,0.033050563394788485
ACCEDE09585.mp4,14753.mp3,1,0.6463768115942029,0.5,0.625,0.5344507550933786,neutral,0.027913783343790743
ACCEDE09585.mp4,15017.mp3,2,0.6463768115942029,0.5,0.7142857142857143,0.4994127654450633,neutral,0.03424806862322405
ACCEDE09585.mp4,15015.mp3,3,0.6463768115942029,0.5,0.7142857142857143,0.4989092251772968,neutral,0.0344998387571073
ACCEDE09591.mp4,15041.mp3,1,0.7913043478260869,0.2,0.8333333333333333,0.2559694145441058,sad,0.048999200025676065
ACCEDE09591.mp4,15042.mp3,2,0.7913043478260869,0.2,0.8333333333333333,0.3075250180017929,sad,0.0747770017545196
ACCEDE09591.mp4,14380.mp3,3,0.7913043478260869,0.2,0.625,0.2028314041997932,sad,0.08456787601294007
ACCEDE09587.mp4,14483.mp3,1,0.4840579710144927,0.5,0.4761904761904761,0.5098767138293361,neutral,0.008872104326676344
ACCEDE09587.mp4,14484.mp3,2,0.4840579710144927,0.5,0.4761904761904761,0.5189585284323748,neutral,0.013413011628195692
ACCEDE09587.mp4,14478.mp3,3,0.4840579710144927,0.5,0.4761904761904761,0.5236265598270853,neutral,0.015747027325550944
ACCEDE09593.mp4,15017.mp3,1,0.6869565217391305,0.5,0.7142857142857143,0.4994127654450633,neutral,0.013958213550760268
ACCEDE09593.mp4,15015.mp3,2,0.6869565217391305,0.5,0.7142857142857143,0.4989092251772968,neutral,0.014209983684643518
ACCEDE09593.mp4,15020.mp3,3,0.6869565217391305,0.5,0.7142857142857143,0.4975193474820037,neutral,0.01490492253229006
ACCEDE09578.mp4,14680.mp3,1,0.3710144927536232,0.2,0.3846153846153846,0.1989262412668541,sad,0.007337325297453651
ACCEDE09578.mp4,14574.mp3,2,0.3710144927536232,0.2,0.3448275862068965,0.199682109230316,sad,0.013252398658205336
ACCEDE09578.mp4,14575.mp3,3,0.3710144927536232,0.2,0.3448275862068965,0.2016313298380841,sad,0.013909118192405381
ACCEDE09544.mp4,15017.mp3,1,0.727536231884058,0.5,0.7142857142857143,0.4994127654450633,neutral,0.006918876076640212
ACCEDE09544.mp4,15015.mp3,2,0.727536231884058,0.5,0.7142857142857143,0.4989092251772968,neutral,0.0071706462105234625
ACCEDE09544.mp4,15020.mp3,3,0.727536231884058,0.5,0.7142857142857143,0.4975193474820037,neutral,0.007865585058170005
ACCEDE09550.mp4,14762.mp3,1,0.3565217391304348,0.5,0.3571428571428571,0.5107867786095391,neutral,0.005703948310980728
ACCEDE09550.mp4,15023.mp3,2,0.3565217391304348,0.5,0.3448275862068965,0.4910656314566214,neutral,0.010314260733458425
ACCEDE09550.mp4,15022.mp3,3,0.3565217391304348,0.5,0.3448275862068965,0.4886632834616103,neutral,0.011515434730963975
ACCEDE09236.mp4,14451.mp3,1,0.5449275362318841,0.5,0.5555555555555556,0.5056552274949188,neutral,0.00814162340929514
ACCEDE09236.mp4,14440.mp3,2,0.5449275362318841,0.5,0.5263157894736842,0.5062103732059737,neutral,0.012411059982086803
ACCEDE09236.mp4,14443.mp3,3,0.5449275362318841,0.5,0.5555555555555556,0.483279900261794,neutral,0.013674059530938754
ACCEDE09785.mp4,14692.mp3,1,0.7739130434782608,0.5,0.7692307692307692,0.5035889034187518,neutral,0.004135588833121762
ACCEDE09785.mp4,14693.mp3,2,0.7739130434782608,0.5,0.7692307692307692,0.4499515500080926,neutral,0.027365362119699532
ACCEDE09785.mp4,15017.mp3,3,0.7739130434782608,0.5,0.7142857142857143,0.4994127654450633,neutral,0.03010728187374162
ACCEDE09791.mp4,14863.mp3,1,0.8463768115942029,0.8,0.7142857142857143,0.828902617411589,happy,0.08049685736003875
ACCEDE09791.mp4,14864.mp3,2,0.8463768115942029,0.8,0.7142857142857143,0.8506853183896134,happy,0.09138820784905094
ACCEDE09791.mp4,14865.mp3,3,0.8463768115942029,0.8,0.7142857142857143,0.8654131897573463,happy,0.09875214353291739
ACCEDE09746.mp4,14380.mp3,1,0.7478260869565218,0.2,0.625,0.2028314041997932,sad,0.06282874557815747
ACCEDE09746.mp4,14374.mp3,2,0.7478260869565218,0.2,0.625,0.1957739571465503,sad,0.06352606490498573
ACCEDE09746.mp4,14376.mp3,3,0.7478260869565218,0.2,0.625,0.2054545156967956,sad,0.06414030132665867
ACCEDE09752.mp4,14753.mp3,1,0.6463768115942029,0.5,0.625,0.5344507550933786,neutral,0.027913783343790743
ACCEDE09752.mp4,15017.mp3,2,0.6463768115942029,0.5,0.7142857142857143,0.4994127654450633,neutral,0.03424806862322405
ACCEDE09752.mp4,15015.mp3,3,0.6463768115942029,0.5,0.7142857142857143,0.4989092251772968,neutral,0.0344998387571073
ACCEDE09632.mp4,14380.mp3,1,0.6550724637681159,0.2,0.625,0.2028314041997932,sad,0.016451933983954545
ACCEDE09632.mp4,14374.mp3,2,0.6550724637681159,0.2,0.625,0.1957739571465503,sad,0.017149253310782805
ACCEDE09632.mp4,14376.mp3,3,0.6550724637681159,0.2,0.625,0.2054545156967956,sad,0.017763489732455742
ACCEDE09626.mp4,14865.mp3,1,0.7623188405797101,1.0,0.7142857142857143,0.8654131897573463,angry,0.09130996826832477
ACCEDE09626.mp4,14864.mp3,2,0.7623188405797101,1.0,0.7142857142857143,0.8506853183896134,angry,0.09867390395219122
ACCEDE09626.mp4,14863.mp3,3,0.7623188405797101,1.0,0.7142857142857143,0.828902617411589,angry,0.10956525444120341
ACCEDE09395.mp4,14858.mp3,1,0.5710144927536231,0.8,0.5263157894736842,0.8142569554355054,happy,0.02947782935772214
ACCEDE09395.mp4,14844.mp3,2,0.5710144927536231,0.8,0.5263157894736842,0.7805128189481527,happy,0.032092942165893146
ACCEDE09395.mp4,14848.mp3,3,0.5710144927536231,0.8,0.5263157894736842,0.8301054021432188,happy,0.03740205271157887
ACCEDE09381.mp4,14688.mp3,1,0.744927536231884,0.3,0.7142857142857143,0.3369128930744469,fear,0.0337773575103083
ACCEDE09381.mp4,15042.mp3,2,0.744927536231884,0.3,0.8333333333333333,0.3075250180017929,fear,0.04796540755162107
ACCEDE09381.mp4,14638.mp3,3,0.744927536231884,0.3,0.625,0.2963412573179164,fear,0.06179313945698381
ACCEDE09418.mp4,14865.mp3,1,0.7014492753623188,1.0,0.7142857142857143,0.8654131897573463,angry,0.0737116245830246
ACCEDE09418.mp4,14864.mp3,2,0.7014492753623188,1.0,0.7142857142857143,0.8506853183896134,angry,0.08107556026689106
ACCEDE09418.mp4,14853.mp3,3,0.7014492753623188,1.0,0.5263157894736842,1.0,angry,0.08756674294431732
ACCEDE09356.mp4,15041.mp3,1,0.7797101449275362,0.2,0.8333333333333333,0.2559694145441058,sad,0.05479630147495143
ACCEDE09356.mp4,14380.mp3,2,0.7797101449275362,0.2,0.625,0.2028314041997932,sad,0.0787707745636647
ACCEDE09356.mp4,14374.mp3,3,0.7797101449275362,0.2,0.625,0.1957739571465503,sad,0.07946809389049296
ACCEDE09430.mp4,14573.mp3,1,0.5333333333333333,0.2,0.5555555555555556,0.2000849476396605,sad,0.011153584930941374
ACCEDE09430.mp4,14565.mp3,2,0.5333333333333333,0.2,0.5555555555555556,0.1982110288522013,sad,0.012005596685010486
ACCEDE09430.mp4,14563.mp3,3,0.5333333333333333,0.2,0.5555555555555556,0.2039351442706095,sad,0.013078683246415868
ACCEDE09424.mp4,14451.mp3,1,0.5768115942028985,0.5,0.5555555555555556,0.5056552274949188,neutral,0.013455633071130846
ACCEDE09424.mp4,14443.mp3,2,0.5768115942028985,0.5,0.5555555555555556,0.483279900261794,neutral,0.01898806919277446
ACCEDE09424.mp4,14440.mp3,3,0.5768115942028985,0.5,0.5263157894736842,0.5062103732059737,neutral,0.02835308896759403
ACCEDE09342.mp4,15042.mp3,1,0.8115942028985508,0.3,0.8333333333333333,0.3075250180017929,fear,0.014632074218287688
ACCEDE09342.mp4,15041.mp3,2,0.8115942028985508,0.3,0.8333333333333333,0.2559694145441058,fear,0.032884857945338325
ACCEDE09342.mp4,15043.mp3,3,0.8115942028985508,0.3,0.8333333333333333,0.3443560954626204,fear,0.033047612948701455
ACCEDE09425.mp4,15023.mp3,1,0.2028985507246377,0.5,0.3448275862068965,0.4910656314566214,neutral,0.07543170201281871
ACCEDE09425.mp4,15022.mp3,2,0.2028985507246377,0.5,0.3448275862068965,0.4886632834616103,neutral,0.07663287601032426
ACCEDE09425.mp4,14762.mp3,3,0.2028985507246377,0.5,0.3571428571428571,0.5107867786095391,neutral,0.08251554251387927
ACCEDE09343.mp4,14863.mp3,1,0.7478260869565218,0.8,0.7142857142857143,0.828902617411589,happy,0.0312214950411982
ACCEDE09343.mp4,14864.mp3,2,0.7478260869565218,0.8,0.7142857142857143,0.8506853183896134,happy,0.042112845530210385
ACCEDE09343.mp4,14865.mp3,3,0.7478260869565218,0.8,0.7142857142857143,0.8654131897573463,happy,0.04947678121407684
ACCEDE09357.mp4,14561.mp3,1,0.4260869565217391,0.2,0.4347826086956521,0.2026861593477044,sad,0.00569090576080869
ACCEDE09357.mp4,14584.mp3,2,0.4260869565217391,0.2,0.4347826086956521,0.208201591770053,sad,0.008448621971982997
ACCEDE09357.mp4,14585.mp3,3,0.4260869565217391,0.2,0.4347826086956521,0.1911766276871977,sad,0.00875951224335765
ACCEDE09431.mp4,14862.mp3,1,0.2579710144927536,1.0,0.303030303030303,0.8148029323523147,angry,0.11512817809261733
ACCEDE09431.mp4,14861.mp3,2,0.2579710144927536,1.0,0.303030303030303,0.8127951522664333,angry,0.11613206813555804
ACCEDE09431.mp4,14855.mp3,3,0.2579710144927536,1.0,0.4166666666666666,0.9090888650495936,angry,0.12480339356215966
ACCEDE09419.mp4,14680.mp3,1,0.4028985507246377,0.2,0.3846153846153846,0.1989262412668541,sad,0.009678462421199518
ACCEDE09419.mp4,14582.mp3,2,0.4028985507246377,0.2,0.4166666666666666,0.2091797410426619,sad,0.011473928492345381
ACCEDE09419.mp4,14583.mp3,3,0.4028985507246377,0.2,0.4166666666666666,0.2106837795190114,sad,0.012225947730520131
ACCEDE09380.mp4,14608.mp3,1,0.4666666666666667,0.5,0.4545454545454545,0.4946957305621881,neutral,0.008712740779512063
ACCEDE09380.mp4,14481.mp3,2,0.4666666666666667,0.5,0.4545454545454545,0.4929231176584475,neutral,0.009599047231382357
ACCEDE09380.mp4,14483.mp3,3,0.4666666666666667,0.5,0.4761904761904761,0.5098767138293361,neutral,0.009700261676572758
ACCEDE09394.mp4,15040.mp3,1,0.4492753623188406,0.2,0.4545454545454545,0.1954393271322365,sad,0.004915382547188707
ACCEDE09394.mp4,14561.mp3,2,0.4492753623188406,0.2,0.4347826086956521,0.2026861593477044,sad,0.008589456485446428
ACCEDE09394.mp4,14584.mp3,3,0.4492753623188406,0.2,0.4347826086956521,0.208201591770053,sad,0.011347172696620736
ACCEDE09627.mp4,14753.mp3,1,0.6202898550724638,0.5,0.625,0.5344507550933786,neutral,0.019580450010457384
ACCEDE09627.mp4,14451.mp3,2,0.6202898550724638,0.5,0.5555555555555556,0.5056552274949188,neutral,0.035194763505913496
ACCEDE09627.mp4,14443.mp3,3,0.6202898550724638,0.5,0.5555555555555556,0.483279900261794,neutral,0.04072719962755711
ACCEDE09633.mp4,15041.mp3,1,0.7855072463768116,0.2,0.8333333333333333,0.2559694145441058,sad,0.05189775075031375
ACCEDE09633.mp4,15042.mp3,2,0.7855072463768116,0.2,0.8333333333333333,0.3075250180017929,sad,0.07767555247915728
ACCEDE09633.mp4,14380.mp3,3,0.7855072463768116,0.2,0.625,0.2028314041997932,sad,0.08166932528830238
ACCEDE09753.mp4,14863.mp3,1,0.927536231884058,0.8,0.7142857142857143,0.828902617411589,happy,0.12107656750496631
ACCEDE09753.mp4,14864.mp3,2,0.927536231884058,0.8,0.7142857142857143,0.8506853183896134,happy,0.1319679179939785
ACCEDE09753.mp4,14865.mp3,3,0.927536231884058,0.8,0.7142857142857143,0.8654131897573463,happy,0.13933185367784495
ACCEDE09747.mp4,15023.mp3,1,0.1710144927536231,0.5,0.3448275862068965,0.4910656314566214,neutral,0.091373730998326
ACCEDE09747.mp4,15022.mp3,2,0.1710144927536231,0.5,0.3448275862068965,0.4886632834616103,neutral,0.09257490499583156
ACCEDE09747.mp4,14762.mp3,3,0.1710144927536231,0.5,0.3571428571428571,0.5107867786095391,neutral,0.09845757149938657
ACCEDE09790.mp4,14380.mp3,1,0.7217391304347827,0.2,0.625,0.2028314041997932,sad,0.049785267317287926
ACCEDE09790.mp4,14374.mp3,2,0.7217391304347827,0.2,0.625,0.1957739571465503,sad,0.05048258664411619
ACCEDE09790.mp4,14376.mp3,3,0.7217391304347827,0.2,0.625,0.2054545156967956,sad,0.051096823065789124
ACCEDE09784.mp4,14492.mp3,1,0.8782608695652174,0.5,0.9090909090909092,0.471797905959681,neutral,0.029516066783005362
ACCEDE09784.mp4,14692.mp3,2,0.8782608695652174,0.5,0.7692307692307692,0.5035889034187518,neutral,0.056309501876600054
ACCEDE09784.mp4,15044.mp3,3,0.8782608695652174,0.5,0.8333333333333333,0.3899777234309028,neutral,0.07747490640049068
